排名,剧名,播放量,订阅数,总集数,付费集数,最新更新,剧集ID
73,虚拟偶像综艺 |《VANITY FAIR（名利场）》,26791157,124968,71,0,梦系列小剧场06·白日,78684
74,初三的六一儿童节 第一季,11148736,55605,53,16,新年♥快乐,85497
75,偷风不偷月 上季,7938036,125868,41,18,300w福利·楚识琛（沈若臻）·风月语录,71389
76,偏偏宠爱,16893295,355491,49,13,四百万语音·江忍,52353
77,你就当我死了吧  全一季,12375381,241760,30,0,主役版主题曲（纯享）,76841
78,小蘑菇 第二季,49996375,491939,46,33,全剧五千万福利,39605
79,魔道祖师 第二季,169936098,1410830,41,37,主役FT（下）,19059
80,谁把谁当真,14529879,767741,4,0,第四期,726
81,降水概率百分百,561501,16968,10,0,˚.⊹ 第三期 ♡₊˚,93005
82,我喜欢你的信息素 第二季,75413421,837739,43,26,国风版·星衍,58218
83,夫人你马甲又掉了 第一季,64125668,1016544,25,0,小剧场3,32574
84,别来无恙 第一季,22540831,445504,48,22,1000W福利•《满心》（合唱版）,37937
85,虚拟偶像综艺丨《险象环声》,81952812,434009,138,0,三千万福利·偶像问答,38165
86,第二十八年春,10568324,378902,13,0,第四期,26751
87,恃宠 全一季,10704805,132663,67,26,500w播放纪念· 谢砚礼 会议闲暇,76670
88,将进酒 第二季,71656190,807782,45,22,第二季完结FT,30383
89,君有疾否 第一季,26390761,455568,67,56,苏世誉 ✦ 第一季启动音,34592
90,落池,68039237,1342940,15,0,落池·番外,22032
91,可爱过敏原 第一季,26087844,576287,63,15,主役版主题曲《不冻港》,45209
92,等风热吻你,16218499,305088,56,18,插曲《约定》,52292
93,FOG[电竞]第二季,56997922,430152,50,28,破亿特别直播回放,39588
94,顽石 全一季,3799010,60339,61,15,花絮 ·18,88696
95,太傅他人人喊打 第二季,2564564,38293,23,11,第十一集,86723
96,不良执念清除师 全一季,1045171,9877,14,1,第四集·最后的晚餐,86818
97,封建糟粕,15377655,146246,143,110,充电·李叔堂,87589
98,两A相逢必有一O 第一季,15315208,418576,54,12,主役版主题曲·与风,51265
99,我嗑了对家X我的CP,57644127,891258,48,29,完结FT,21102
100,一诺一生 全一季,865119,27593,24,8,第十集,91354
