排名,剧名,播放量,订阅数,总集数,付费集数,最新更新,剧集ID
73,别来无恙 第一季,22763085,448972,48,22,1000W福利•《满心》（合唱版）,37937
74,提灯看刺刀 上季,14232278,237142,32,8,花絮·韩楚,77771
75,我喜欢你的信息素 第二季,75781248,841069,43,26,国风版·星衍,58218
76,欢迎进入梦魇直播间 第一季,23204729,190911,62,20,完结FT,75856
77,我在无限游戏里封神 第二季（上）,19886341,322498,42,11,花絮06,71605
78,谁把谁当真,14617344,771334,4,0,第四期,726
79,夫人你马甲又掉了 第一季,64423322,1018953,25,0,小剧场3,32574
80,失忆后死对头成了我男朋友？,4809695,96621,44,20,花絮·陆云笙,86693
81,虚拟偶像综艺丨《险象环声》,82525889,435181,138,0,三千万福利·偶像问答,38165
82,燎原,37375082,387807,43,34,FT,63688
83,落池,68215380,1345291,15,0,落池·番外,22032
84,你就当我死了吧  全一季,12625198,245067,30,0,主役版主题曲（纯享）,76841
85,太傅他人人喊打 第二季,3147730,41022,30,16,第十五集,86723
86,君有疾否 第一季,26611756,458509,67,56,苏世誉 ✦ 第一季启动音,34592
87,秉性下等,25404803,202915,99,35,两千万福利·时间的情书,64528
88,悬日 上季,11404525,149668,52,18,ଫ苏洄生日福利,88192
89,FOG[电竞]第二季,57463329,431882,50,28,破亿特别直播回放,39588
90,AWM 第二季,56923868,692040,47,28,【店庆释出】特供番外·咦？捡了个白色手机2,24494
91,有名,22703653,162843,60,32,制作FT,52382
92,本能游戏,25111975,104101,221,158,雪地番外 · 04冰冷的家,69569
93,再世权臣 第三季（上）,2677167,48451,35,10,花絮04 · 谢谢谢谢,86827
94,欢迎进入梦魇直播间 第二季,6206774,45661,28,11,《今日没说法》⑤ ·「不平安疗养院」,90985
95,君有疾否 第二季,25059348,256510,94,25,520 限定pv✦苏世誉 · 万蝶振翅,42645
96,AWM 第一季,85445563,1249633,43,20,第十四集·烙印,20284
97,等风热吻你,16391885,307779,56,18,插曲《约定》,52292
98,将进酒 第二季,72015674,809838,45,22,第二季完结FT,30383
99,愚蠢的有钱人,770649,20564,56,43,【花絮4】,93113
100,如果月亮不抱你,83320831,1188797,24,0,全网2000万福利突击采访,25485
