排名,剧名,播放量,订阅数,总集数,付费集数,全部集弹幕UID数,付费集弹幕UID数,弹幕留存率,收订比,最新更新,剧集ID
27,太傅他人人喊打 第二季,3188495,41171,31,17,3297,2223,67.42%,5.40%,小剧场·《写字》,86723
28,我在无限游戏里封神 第一季,72188224,978595,64,14,76847,43112,56.10%,4.41%,线下漫展VLOG,52347
29,燎原,37396997,387991,43,34,39061,29731,76.11%,7.66%,FT,63688
30,小蘑菇 第一季,49612590,914340,33,17,58159,39021,67.09%,4.27%,白噪音·漫步荒原,29125
31,我在无限游戏里封神 第二季（下）,19931122,245271,55,14,26980,22992,85.22%,9.37%,花絮06,76557
32,魔道祖师 第三季,295621857,1538666,66,56,97567,89959,92.20%,5.85%,传讯符·忘羡,22602
33,吞海 第二季,31974281,266589,56,19,25559,23792,93.09%,8.92%,新年祝福,67085
34,魔道祖师 第一季,258132913,2259088,39,22,96879,64531,66.61%,2.86%,主创FT<下>,15861
35,愚蠢的有钱人,811374,21157,58,45,1782,868,48.71%,4.10%,【花絮4】,93113
36,将进酒 第一季,105114283,1430322,59,16,78271,53373,68.19%,3.73%,完结FT,25944
37,吞海 第三季（上）,22108094,212546,38,16,18118,16965,93.64%,7.98%,OST·04 此地埋名,73221
38,某某 第一季,97436978,1705660,43,28,77347,45108,58.32%,2.64%,伴奏|《梧桐说》,58219
39,偷风不偷月 上季,8252166,129241,41,18,10494,5866,55.90%,4.54%,300w福利·楚识琛（沈若臻）·风月语录,71389
40,我在无限游戏里封神 第二季（上）,19905484,322699,42,11,33291,28830,86.60%,8.93%,花絮06,71605
41,液态欲望 全一季,561891,26790,19,7,1672,740,44.26%,2.76%,花絮03,86692
42,吞海 第三季（下）,19065125,188621,51,18,18548,16797,90.56%,8.91%,破亿纪念•抒情主役版「晓」,76879
43,魔道祖师 第二季,170405567,1413825,41,37,88787,81513,91.81%,5.77%,主役FT（下）,19059
44,失忆后死对头成了我男朋友？,4827025,96812,44,20,6348,4275,67.34%,4.42%,花絮·陆云笙,86693
45,陈年烈苟 第二季,15773386,123173,57,31,13939,13140,94.27%,10.67%,520限定 ✦ 主役版主题曲 《世界在他心头亮遍了角落》,73251
46,我喜欢你的信息素 第一季,99232400,1499493,48,21,72339,45052,62.28%,3.00%,四千万福利,58217
47,台风眼 第二季,29023993,153056,50,32,13412,12383,92.33%,8.09%,完结 FT,68664
48,台风眼 第一季,34562083,291164,53,20,20614,13034,63.23%,4.48%,千万福利·富士山在等一片云,52404
49,陈年烈苟 第一季,28352400,223829,62,21,20742,14202,68.47%,6.35%,《陈年烈苟》第一季 ✦ 陶淮南启动音,61128
50,欢迎进入梦魇直播间 第二季,6229655,45804,28,11,3555,2581,72.60%,5.63%,《今日没说法》⑤ ·「不平安疗养院」,90985
