排名,剧名,播放量,订阅数,总集数,付费集数,最新更新,剧集ID
34,娑婆,412858,22179,6,0,第二集,93178
35,全球高考 第一季（全新版）,20631443,360737,37,11,— 「全季完结FT」—,60289
36,天官赐福 第三季,69197783,255390,67,43,小剧场·元宵·花灯,82040
37,我在无限游戏里封神 第三季,21769865,204909,91,21,破亿纪念单曲·神明所遗落的,81851
38,坠落,10146315,167035,59,22,台风眼S02E17,76041
39,藏南晚星,18135862,194155,79,42,主题曲伴奏·途经,85110
40,二哈和他的白猫师尊,14438255,96438,669,603,完结FT,81979
41,难哄,145535798,1570744,76,48,破亿福利·纪念FT,38074
42,沉醉不醒,2160947,44073,23,6,ღ200万福利·晚安语音·苏墨,86740
43,愚蠢的有钱人,531102,17838,36,23,【花絮3】,93113
44,南方海啸,22701494,165290,102,68,花絮⑤,85492
45,针锋对决,37295044,921767,19,0,完结FT  互动问答,19249
46,反差 全一季,6908569,54297,34,16,花絮5,86684
47,你的距离,89507619,930269,70,27,完结FT·主创版,31552
48,偷偷藏不住,201628007,2411496,89,54,2亿福利·双人电话语音,34632
49,顶级掠食者 第二季,6689074,53181,34,15,第十四集·下,86789
50,魔道祖师 第三季,295127100,1536793,66,56,传讯符·忘羡,22602
51,逐玉 第一季,4299969,71615,43,14,原创配乐 · 凶夜,89245
52,吞海 第一季,50214259,518809,54,17,原创配乐·破晓,29187
53,FOG[电竞] 第一季,69623580,757332,39,14,2000W福利·whisper伴奏抒情版,29122
54,判官 第一季,37683260,644641,45,21,听剧reaction,37773
55,不二之臣,40416261,844679,16,0,大结局·下,25580
56,这题超纲了 第一季,20219871,485952,44,17,【回放】《这题超纲了》M星直播,41369
57,天官赐福 第二季,71052967,345355,61,43,三千万福利·小剧场·《鬼市生存法则：大伯公篇》,75026
58,虚拟偶像团综丨《一起再出发》,89493002,249474,179,0,中秋特辑·清道夫,58225
59,偏偏宠爱,17036788,357430,49,13,四百万语音·江忍,52353
60,逐玉 第二季,751652,14333,16,5,第八集 · 赐婚,92520
61,我在无限游戏里封神 第二季（下）,19604712,242560,55,14,花絮06,76557
62,虚拟偶像团综丨《LASER出道日》,82075073,674259,89,0,专业小课堂：电子竞技运动与管理专业,28989
63,重生之将门毒后 第二季,40751158,375647,83,26,破亿福利·白噪音·花灯,52293
64,破云 第一季,58686303,1087018,20,15,圣诞特辑,59047
65,欢迎进入梦魇直播间 第一季,23017695,189379,62,20,完结FT,75856
66,江医生 第一季,15631533,225259,49,27,千万播放福利第四弹·小剧场·猫,81852
67,初三的六一儿童节 第一季,11215133,56714,53,16,新年♥快乐,85497
68,虚拟偶像综艺 |《VANITY FAIR（名利场）》,26989984,125433,71,0,梦系列小剧场06·白日,78684
69,欢迎进入梦魇直播间 第二季,5974281,44079,28,11,《今日没说法》⑤ ·「不平安疗养院」,90985
70,再世权臣 第三季（上）,2534385,47353,34,10,第十集 ·  再度启程,86827
71,提灯看刺刀 上季,14083487,235403,32,8,花絮·韩楚,77771
72,你就当我死了吧  全一季,12469373,242891,30,0,主役版主题曲（纯享）,76841
73,悬日 上季,11273414,148555,52,18,ଫ苏洄生日福利,88192
74,惹祸精,996239,30124,38,14,花絮4.0,90987
75,别来无恙 第一季,22629515,446919,48,22,1000W福利•《满心》（合唱版）,37937
76,谁把谁当真,14565329,769176,4,0,第四期,726
77,魔道祖师 第二季,170106699,1411951,41,37,主役FT（下）,19059
78,我在无限游戏里封神 第二季（上）,19687758,320077,42,11,花絮06,71605
79,我喜欢你的信息素 第二季,75554888,839084,43,26,国风版·星衍,58218
80,夫人你马甲又掉了 第一季,64240148,1017561,25,0,小剧场3,32574
81,虚拟偶像综艺丨《险象环声》,82192754,434496,138,0,三千万福利·偶像问答,38165
82,AWM 第一季,85283493,1248014,43,20,第十四集·烙印,20284
83,小蘑菇 第二季,50169138,493204,46,33,全剧五千万福利,39605
84,降水概率百分百,669071,18687,14,2,˚.⊹ 第五期 ♡₊˚,93005
85,落池,68106311,1343900,15,0,落池·番外,22032
86,迪奥先生 第一季,79011445,1074022,30,15,王氏破产 铃声,23329
87,偷风不偷月 上季,8044287,127048,41,18,300w福利·楚识琛（沈若臻）·风月语录,71389
88,初三的六一儿童节 第二季（上）,437089,8695,6,2,花絮① · 阿祖阿美,93154
89,君有疾否 第一季,26472849,456758,67,56,苏世誉 ✦ 第一季启动音,34592
90,恩客,1208061,17316,52,38,43·芙蓉里,91870
91,等风热吻你,16288198,306248,56,18,插曲《约定》,52292
92,太傅他人人喊打 第二季,2777552,39417,26,13,花絮06,86723
93,将进酒 第二季,71789404,808565,45,22,第二季完结FT,30383
94,FOG[电竞]第二季,57175375,430837,50,28,破亿特别直播回放,39588
95,可爱过敏原 第一季,26146236,577287,63,15,主役版主题曲《不冻港》,45209
96,秉性下等,25223178,201203,99,35,两千万福利·时间的情书,64528
97,我嗑了对家X我的CP,57742337,892135,48,29,完结FT,21102
98,燎原,37155615,385807,43,34,FT,63688
99,恃宠 全一季,10790421,133380,67,26,500w播放纪念· 谢砚礼 会议闲暇,76670
100,两A相逢必有一O 第一季,15365031,419447,54,12,主役版主题曲·与风,51265
