排名,剧名,播放量,订阅数,总集数,付费集数,最新更新,剧集ID
53,天官赐福 第二季,71875637,349545,61,43,三千万福利·小剧场·《鬼市生存法则：大伯公篇》,75026
54,初三的六一儿童节,27309893,60173,287,255,番外9 跨年夜,85562
55,二哈和他的白猫师尊,14989530,98895,669,603,完结FT,81979
56,虚拟偶像团综丨《一起再出发》,90424197,250706,179,0,中秋特辑·清道夫,58225
57,顶级掠食者 第二季,7485422,55124,48,17,OST·11永恒的吻,86789
58,判官 第一季,37992236,647588,45,21,听剧reaction,37773
59,你的距离,89996118,932895,70,27,完结FT·主创版,31552
60,我在无限游戏里封神 第二季（下）,20077923,246663,55,14,花絮06,76557
61,这题超纲了 第一季,20472285,489604,44,17,【回放】《这题超纲了》M星直播,41369
62,重生之将门毒后 第二季,41238509,378211,83,26,破亿福利·白噪音·花灯,52293
63,再世权臣 第三季（下）,316247,17973,10,5,第五集 ·  烈火真金,93437
64,虚拟偶像团综丨《LASER出道日》,82500926,675993,89,0,专业小课堂：电子竞技运动与管理专业,28989
65,偏偏宠爱,17287723,360509,49,13,四百万语音·江忍,52353
66,逐玉 第一季,4416049,72501,43,14,原创配乐 · 凶夜,89245
67,虚拟偶像综艺 |《VANITY FAIR（名利场）》,27439382,126512,71,0,梦系列小剧场06·白日,78684
68,破云 第一季,58907655,1091820,20,15,圣诞特辑,59047
69,魔道祖师 第二季,170539117,1414725,41,37,主役FT（下）,19059
70,我在无限游戏里封神 第二季（上）,20001943,324065,42,11,花絮06,71605
71,提灯看刺刀 上季,14314062,238011,32,8,花絮·韩楚,77771
72,夫人你马甲又掉了 第一季,64538263,1019775,25,0,小剧场3,32574
73,蜉蝣,396441,19052,14,3,ೀ˖˚ 小剧场·雨后屋顶,93202
74,我喜欢你的信息素 第二季,75916509,842260,43,26,国风版·星衍,58218
75,AWM 第二季,57003432,692459,47,28,【店庆释出】特供番外·咦？捡了个白色手机2,24494
76,谁把谁当真,14648747,772523,4,0,第四期,726
77,愚蠢的有钱人,1001882,23714,71,56,【花絮5】,93113
78,君有疾否 第一季,26697470,459605,67,56,苏世誉 ✦ 第一季启动音,34592
79,秉性下等,25508232,203821,99,35,两千万福利·时间的情书,64528
80,FOG[电竞]第二季,57647838,432572,50,28,破亿特别直播回放,39588
81,本能游戏,25333004,105062,221,158,雪地番外 · 04冰冷的家,69569
82,君有疾否 第二季,25149932,257181,94,25,520 限定pv✦苏世誉 · 万蝶振翅,42645
83,失忆后死对头成了我男朋友？,4908965,97741,44,20,花絮·陆云笙,86693
84,落池,68282244,1346108,15,0,落池·番外,22032
85,太傅他人人喊打 第二季,3338837,41920,34,19,番外2·《凭栏村篇》,86723
86,欢迎进入梦魇直播间 第一季,23314213,191827,62,20,完结FT,75856
87,你就当我死了吧  全一季,12716341,246423,30,0,主役版主题曲（纯享）,76841
88,燎原,37487041,388741,43,34,FT,63688
89,别来无恙 第一季,22835129,449977,48,22,1000W福利•《满心》（合唱版）,37937
90,虚拟偶像综艺丨《险象环声》,82721629,435572,138,0,三千万福利·偶像问答,38165
91,逐玉 第二季,886050,15600,21,9,第十二集 · 回京,92520
92,有名,22849383,163734,60,32,制作FT,52382
93,秋燥 第一季,201346,11944,8,0,小剧场 · 第一聚,93438
94,欲言难止,219038,9282,182,160,欲言难止 第171集 我做了一个很长的梦（完）,93138
95,将进酒 第二季,72152748,810605,45,22,第二季完结FT,30383
96,陈年烈苟 第一季,28461144,225006,62,21,《陈年烈苟》第一季 ✦ 陶淮南启动音,61128
97,AWM 第一季,85531766,1250517,43,20,第十四集·烙印,20284
98,恩客,1834421,20332,76,61,66·圆满,91870
99,如果月亮不抱你,83404018,1189385,24,0,全网2000万福利突击采访,25485
100,偷风不偷月 上季,8334891,130076,41,18,300w福利·楚识琛（沈若臻）·风月语录,71389
